TimeStamp	PupilSizeLeft	PupilSizeRight	Event
0			
799.673	-1	-1	
826.82	-1	-1	
866.143	-1	-1	
906.994	-1	-1	
924.998	-1	-1	
931.708	-1	-1	
938.905	2.0746	1.9453	
952.753	2.0617	1.9319	
968.832	2.1151	1.9969	
986.045	2.1629	2.0309	
1001.629	2.1695	2.0302	
1019.341	2.1746	2.0219	
1035.657	2.1772	2.0196	
1052.039	2.1634	2.0156	
1068.801	2.1611	2.0175	
1085.966	2.1656	2.0176	
1101.469	2.1697	2.0204	
1118.556	2.1746	2.0264	
1134.675	2.1785	2.0315	
1151.774	2.1835	2.0331	
1168.437	2.1777	2.0319	
1185.841	2.1776	2.0272	
1201.406	2.1788	2.0329	
1218.973	2.171	2.0353	
1234.805	2.169	2.0287	
1251.656	2.1716	2.0289	
1267.93	2.1744	2.0268	
1285.814	2.1641	2.0239	
1301.099	2.1599	2.0088	
1319.006	2.162	2.0057	
1334.465	2.1569	2.0087	
1351.815	2.169	2.0169	
1367.798	2.1675	2.0082	
1385.732	2.1731	2.0102	
1401.043	2.1816	2.0037	
1418.887	2.1853	2.005	
1434.487	2.1773	2.018	
1452.138	2.169	2.022	
1467.816	2.173	2.0207	
1485.788	2.1628	2.0059	
1498.113			practice
1501.021	2.1611	2.0024	practice
1519.034	2.1652	2.0076	practice
1534.252	2.171	2.011	practice
1552.086	2.1805	2.0128	practice
1567.679	2.1774	2.0077	practice
1584.539	2.1614	2.0131	practice
1600.044	2.1478	-1	practice
1616.537	-1	-1	practice
1632.646	-1	-1	practice
1649.76	-1	-1	practice
1666.303	-1	-1	practice
1683.161	-1	-1	practice
1699.583	-1	-1	practice
1717.379	-1	-1	practice
1734.149	2.1974	1.4373	practice
1751.271	2.224	1.4373	practice
1767.793	2.2576	2.0918	practice
1784.89	2.2535	2.09	practice
1801.107	2.2745	2.098	practice
1818.276	2.2911	2.0986	practice
1834.476	2.3	2.1042	practice
1851.443	2.304	2.114	practice
1867.685	2.3212	2.1209	practice
1884.866	2.333	2.1233	practice
1900.545	2.3588	2.1435	practice
1918.23	2.3663	2.1368	practice
1934.102	2.3698	2.1517	practice
1951.204	2.3852	2.1606	practice
1967.439	2.4044	2.1746	practice
1984.961	2.4005	2.1897	practice
2000.498	2.4163	2.2004	practice
2018.215	2.4527	2.2193	practice
2034.098	2.4635	2.2396	practice
2051.168	2.4596	2.2324	practice
2067.6	2.4793	2.2477	practice
2084.881	2.4766	2.2568	practice
2100.693	2.4698	2.2569	practice
2118.167	2.4577	2.2463	practice
2134.002	2.4488	2.2421	practice
2151.244	2.4476	2.2414	practice
2167.529	2.4347	2.2188	practice
2184.707	2.4256	2.2167	practice
2201.06	2.403	2.1906	practice
2218.124	2.3994	2.1768	practice
2234.104	2.3835	2.157	practice
2251.332	2.3739	2.1458	practice
2267.503	2.3641	2.1355	practice
2284.952	2.3503	2.1286	practice
2300.535	2.3321	2.1103	practice
2318.602	2.3209	2.0973	practice
2334.47	2.3066	2.0885	practice
2351.383	2.2928	2.0777	practice
2370.637	2.291	2.0556	practice
2396.582	2.2914	2.0602	practice
2421.119	2.2724	2.0576	practice
2428.198	2.2561	2.0627	practice
2441.189	2.2409	2.0565	practice
2451.91	2.238	2.0526	practice
2470.778	2.2429	2.0409	practice
2485.012	2.2451	2.036	practice
2500.435	2.2247	2.0346	practice
2517.91	2.2103	2.0217	practice
2533.821	2.2046	2.0099	practice
2550.814	2.2071	2.0197	practice
2567.222	2.2056	2.0161	practice
2584.488	2.2036	2.0047	practice
2600.306	2.2025	2.0076	practice
2617.825	2.1905	1.9963	practice
2633.987	2.1871	1.9916	practice
2651.069	2.1877	2.007	practice
2667.226	2.1951	2.0071	practice
2684.332	2.1998	2.0052	practice
2700.294	2.1945	1.9969	practice
2717.807	2.2033	2.0078	practice
2733.66	2.2056	2.0146	practice
2751.193	2.1994	2.0023	practice
2767.202	2.2062	2.016	practice
2784.652	2.2121	2.0183	practice
2800.256	2.2057	2.0049	practice
2817.991	2.198	2.0034	practice
2833.717	2.1883	2.0005	practice
2851.169	2.1813	1.9963	practice
2867.433	2.1608	1.9796	practice
2884.451	2.1435	1.9707	practice
2900.172	2.1206	1.9533	practice
2917.994	2.1197	1.9471	practice
2933.409	2.0973	1.9321	practice
2951.263	2.0764	1.9107	practice
2967.093	2.0539	1.8873	practice
2984.687	2.0549	1.8821	practice
3000.355	2.0422	1.8773	practice
3017.784	2.0113	1.8892	practice
3033.629	2.0042	1.8746	practice
3050.408	2.0029	1.854	practice
3066.64	1.9856	1.8352	practice
3084.122	1.9771	1.8268	practice
3098.673	1.9522	1.8055	practice
3115.192	-1	-1	practice
3131.658	-1	-1	practice
3148.643	-1	-1	practice
3165.082	-1	-1	practice
3182.659	-1	-1	practice
3198.631	-1	-1	practice
3215.759	-1	-1	practice
3233.267	1.8808	1.3013	practice
3250.654	1.8795	1.5434	practice
3266.722	1.8913	1.7758	practice
3283.954	1.8958	1.7892	practice
3299.896	1.8992	1.7845	practice
3317.249	1.8875	1.7662	practice
3333.215	1.8809	1.7792	practice
3350.255	1.8811	1.7657	practice
3366.605	1.8822	1.7549	practice
3383.903	1.8915	1.7724	practice
3399.952	1.9031	1.7815	practice
3417.437	1.9092	1.7796	practice
3433.169	1.9062	1.7935	practice
3450.406	1.9124	1.7964	practice
3466.412	1.9294	1.8056	practice
3483.402	1.9381	1.8127	practice
3499.715	1.9607	1.8334	practice
3517.317	1.9688	1.8502	practice
3533.151	1.979	1.8527	practice
3550.345	1.992	1.8592	practice
3566.518	1.9923	1.8741	practice
3583.937	1.9683	1.8639	practice
3599.421	1.9724	1.8448	practice
3617.347	1.9765	1.845	practice
3632.793	1.9571	1.8523	practice
3650.381	1.959	1.8496	practice
3666.014	1.9408	1.8331	practice
3683.932	1.9348	1.8243	practice
3699.439	1.9379	1.8275	practice
3716.961	1.9339	1.8236	practice
3732.746	1.9337	1.8168	practice
3750.407	1.9301	1.8235	practice
3766.073	1.9279	1.8013	practice
3783.511	1.9177	1.8013	practice
3799.475	1.9089	1.8128	practice
3816.812	1.9057	1.7966	practice
3832.718	1.8934	1.7873	practice
3849.339	1.84	1.8051	practice
3865.794	1.7236	-1	practice
3881.201	-1	-1	practice
3897.748	-1	-1	practice
3914.656	-1	-1	practice
3931.036	-1	-1	practice
3947.969	-1	-1	practice
3964.092	-1	-1	practice
3981.225	-1	-1	practice
3997.682	-1	-1	practice
4012.047	-1	-1	practice
4039.721	-1	-1	practice
4075.312	-1	-1	practice
4103.359	-1	-1	practice
4113.701	-1	-1	practice
4130.072	1.9317	1.8214	practice
4148.171	1.9193	1.8144	practice
4164.192	1.9197	1.8333	practice
4181.502	1.9344	1.8341	practice
4197.627	1.9601	1.8574	practice
4214.938	1.9747	1.8743	practice
4231.136	2.002	1.8944	practice
4248.158	2.0242	1.8974	practice
4264.085	2.0629	1.9283	practice
4281.606	2.0749	1.9485	practice
4297.548	2.0956	1.9726	practice
4315.077	2.1103	2.0008	practice
4331.178	2.1405	2.0296	practice
4348.402	2.1542	2.0484	practice
4364.045	2.1846	2.0842	practice
4381.148	2.2128	2.0795	practice
4397.493	2.2275	2.0926	practice
4414.707	2.2242	2.0933	practice
4430.521	2.2315	2.0905	practice
4448.225	2.2373	2.0872	practice
4464.052	2.2152	2.08	practice
4481.36	2.1918	2.0769	practice
4497.398	2.1821	2.0679	practice
4514.775	2.1687	2.0716	practice
4530.455	2.1529	2.0571	practice
4548.187	2.1444	2.0352	practice
4564.136	2.135	2.0187	practice
4581.497	2.1356	2.0235	practice
4597.23	2.1186	2.0066	practice
4614.704	2.103	1.985	practice
4630.824	2.1006	1.9858	practice
4648.115	2.1035	1.9881	practice
4663.885	2.0992	1.9875	practice
4681.396	2.0879	1.9945	practice
4697.583	2.0872	1.9909	practice
4714.716	2.0931	1.9809	practice
4730.422	2.0938	1.9851	practice
4748.041	2.0969	2.0015	practice
4763.739	2.091	1.9942	practice
4780.931	2.0901	1.9941	practice
4797.247	2.0961	1.9957	practice
4814.679	2.0906	1.9837	practice
4830.489	2.082	1.9657	practice
4847.473	2.087	1.9666	practice
4863.952	2.0808	1.9673	practice
4881.263	2.0737	1.9709	practice
4897.299	2.0718	1.9759	practice
4913.989	2.0688	1.9768	practice
4930.476	2.066	1.9768	practice
4947.648	2.0535	1.9667	practice
4963.943	2.0541	1.9694	practice
4981.102	2.0676	1.9639	practice
4997.091	2.0624	1.9601	practice
5014.082	2.0535	1.9716	practice
5030.406	2.0409	1.9551	practice
5047.856	2.0408	1.9528	practice
5063.674	2.0361	1.9589	practice
5081.17	2.0423	1.9417	practice
5097.133	2.0466	1.9394	practice
5114.07	2.0272	1.9503	practice
5130.443	2.0321	1.9458	practice
5147.616	2.0329	1.9425	practice
5163.521	2.0393	1.942	practice
5180.852	2.0716	1.9316	practice
5196.96	2.0725	1.934	practice
5214.143	2.0559	1.9594	practice
5230.434	2.0513	1.9662	practice
5247.83	2.0593	1.9519	practice
5263.616	2.0645	1.9447	practice
5280.595	2.0695	1.946	practice
5296.975	2.0712	1.9632	practice
5314.082	2.0767	1.9574	practice
5330.376	2.0898	1.9605	practice
5347.662	2.0893	1.9846	practice
5363.569	2.09	1.9848	practice
5381.009	2.0828	1.9776	practice
5396.825	2.0889	1.993	practice
5414.424	2.0957	1.9927	practice
5430.237	2.093	1.9929	practice
5447.232	2.0892	1.9864	practice
5463.489	2.0969	1.9827	practice
5480.766	2.1116	2.0003	practice
5496.72	2.1284	2.0156	practice
5514.051	2.1376	2.0085	practice
5529.997	2.1284	2.0107	practice
5547.6	2.1165	2.012	practice
5562.948	2.1205	2.0047	practice
5580.479	2.1217	1.9932	practice
5596.593	2.1329	2.0064	practice
5613.872	2.1379	2.0159	practice
5629.943	2.1438	2.0192	practice
5647.414	2.1524	2.0291	practice
5663.397	2.1626	2.0299	practice
5680.648	2.1701	2.0303	practice
5696.455	2.1775	2.0475	practice
5713.893	2.1851	2.0587	practice
5730.117	2.1878	2.0646	practice
5747.511	2.1912	2.0759	practice
5763.106	2.1992	2.0721	practice
5780.549	2.1945	2.0559	practice
5796.509	2.1996	2.051	practice
5813.827	2.1873	2.0609	practice
5829.686	2.1755	2.0656	practice
5847.293	2.191	2.052	practice
5862.775	2.1852	2.0533	practice
5880.271	2.1748	2.0613	practice
5896.459	2.165	2.0454	practice
5913.944	2.161	2.0331	practice
5929.642	2.1482	2.0165	practice
5947.293	2.1419	2.0027	practice
5962.92	2.1344	1.9971	practice
5980.436	2.1222	1.9966	practice
5996.331	2.1113	1.9908	practice
6013.82	2.1141	1.9825	practice
6029.735	2.1096	1.9694	practice
6047.26	2.1049	1.9735	practice
6062.706	2.0912	1.9644	practice
6080.406	2.0822	1.9484	practice
6096.353	2.081	1.9504	practice
6113.825	2.0799	1.9508	practice
6129.648	2.0836	1.948	practice
6146.961	2.0805	1.9759	practice
6163.064	2.0806	1.9775	practice
6179.313	2.0907	1.9656	practice
6194.641	-1	-1	practice
6211.508	-1	-1	practice
6227.953	-1	-1	practice
6244.995	-1	-1	practice
6261.136	-1	-1	practice
6279.341	1.8574	-1	practice
6295.821	1.9374	-1	practice
6313.531	1.9979	-1	practice
6329.538	2.0678	1.979	practice
6346.552	2.0958	1.9697	practice
6362.485	2.0977	1.9637	practice
6380.064	2.0979	1.9676	practice
6395.824	2.0951	1.9679	practice
6413.118	2.085	1.9774	practice
6429.324	2.0912	1.9998	practice
6446.62	2.1112	2.0023	practice
6462.698	2.1317	2.0094	practice
6480.093	2.122	2.0014	practice
6495.976	2.1326	2.0031	practice
6513.289	2.1507	2.0164	practice
6529.265	2.1634	2.0338	practice
6546.846	2.1658	2.0464	practice
6562.39	2.1835	2.0708	practice
6580.231	2.2128	2.078	practice
6595.953	2.2356	2.0883	practice
6613.556	2.23	2.0729	practice
6629.337	2.2432	2.0828	practice
6646.937	2.2568	2.1096	practice
6662.413	2.2483	2.1128	practice
6680.049	2.2529	2.098	practice
6695.944	2.2455	2.0967	practice
6713.509	2.2272	2.1007	practice
6728.801	2.2147	2.0845	practice
6746.679	2.2164	2.0974	practice
6762.528	2.2074	2.092	practice
6780.076	2.2078	2.0659	practice
6795.757	2.1865	2.0538	practice
6813.611	2.1843	2.056	practice
6829.216	2.1705	2.0377	practice
6846.69	2.1363	2.0101	practice
6862.489	2.1418	2.0171	practice
6879.852	2.1569	2.0315	practice
6895.424	2.1786	2.0257	practice
6913.336	-1	2.0293	practice
6928.572	2.1255	2.0205	practice
6946.798	2.1268	2.0182	practice
6962.128	2.1309	2.0184	practice
6980.191	2.147	2.0325	practice
6995.603	2.1531	2.0372	practice
7013.441	2.1488	2.0338	practice
7028.851	2.1475	2.0317	practice
7046.723	2.1487	2.0267	practice
7062.418	2.1551	2.0265	practice
7079.679	2.1452	2.0165	practice
7095.72	2.1327	2.0137	practice
7112.859	2.14	2.0237	practice
7128.902	2.138	2.027	practice
7146.189	2.1257	2.004	practice
7161.845	2.1151	1.9885	practice
7179.311	2.0928	1.9961	practice
7195.045	2.0822	1.981	practice
7212.851	2.0787	1.9605	practice
7228.875	2.068	1.9476	practice
7246.325	2.068	1.9467	practice
7262.16	2.0619	1.9495	practice
7279.599	2.054	1.9479	practice
7295.457	2.038	1.9342	practice
7312.353	2.0478	1.9466	practice
7328.632	2.0473	1.9517	practice
7345.985	2.0376	1.9386	practice
7361.682	2.0371	1.9297	practice
7379.592	2.0325	1.922	practice
7395.372	2.0378	1.9165	practice
7412.806	2.0712	1.9285	practice
7428.649	2.0614	1.9536	practice
7445.634	2.0427	1.9367	practice
7461.616	1.7568	1.809	practice
7477.511	1.2982	1.6593	practice
7493.342	-1	-1	practice
7510.128	-1	-1	practice
7526.642	-1	-1	practice
7544.103	-1	-1	practice
7560.468	-1	-1	practice
7578.001	-1	-1	practice
7595.107	2.0797	1.8908	practice
7612.52	2.0868	1.9043	practice
7628.595	2.088	1.9633	practice
7645.96	2.094	1.9684	practice
7661.519	2.0978	1.9794	practice
7679.344	2.0863	1.982	practice
7695.024	2.0874	1.9872	practice
7712.612	2.1116	1.9981	practice
7728.4	2.1265	1.9998	practice
7745.931	2.1115	2.006	practice
7761.45	2.1244	2.0074	practice
7779.236	2.1288	2.0036	practice
7795.026	2.1504	2.0226	practice
7812.769	2.1776	2.0381	practice
7828.374	2.1954	2.0559	practice
7845.84	2.2049	2.0544	practice
7861.511	2.2236	2.0716	practice
7879.202	2.2267	2.0774	practice
7895.26	2.2298	2.076	practice
7912.302	2.2347	2.0939	practice
7928.296	2.2421	2.1058	practice
7945.738	2.2333	2.1012	practice
7961.561	2.2317	2.1039	practice
7979.004	2.2217	2.0961	practice
7994.754	2.2027	2.0802	practice
8012.376	2.2071	2.0692	practice
8028.219	2.1885	2.049	practice
8045.335	2.1681	2.0554	practice
8061.361	2.1584	2.0454	practice
8078.803	2.1564	2.0453	practice
8094.767	2.1398	2.0228	practice
8112.344	2.1479	2.0044	practice
8128.103	2.1309	1.9885	practice
8145.887	2.1128	1.9903	practice
8161.202	2.1098	1.9739	practice
8179.09	2.0904	1.9707	practice
8194.585	2.0741	1.9804	practice
8211.965	2.0655	1.9686	practice
8227.72	2.061	1.9564	practice
8245.626	2.059	1.9428	practice
8261.155	2.0477	1.9403	practice
8278.554	2.0425	1.9335	practice
8294.577	2.0444	1.919	practice
8311.826	2.0498	1.926	practice
8328.124	2.0494	1.9147	practice
8345.738	2.0507	1.908	practice
8361.184	2.0559	1.9158	practice
8378.874	2.0534	1.9197	practice
8394.68	2.0427	1.9207	practice
8411.567	2.0487	1.9049	practice
8428.106	2.0088	1.7468	practice
8444.08	1.9765	1.6383	practice
8459.526	-1	-1	practice
8476.186	-1	-1	practice
8492.64	-1	-1	practice
8509.687	-1	-1	practice
8526.104	-1	-1	practice
8542.921	-1	-1	practice
8559.356	-1	-1	practice
8576.317	-1	-1	practice
8592.656	-1	-1	practice
8609.89	-1	-1	practice
8627.281	1.8676	-1	practice
8644.298	1.8676	-1	practice
8661.03	2.0798	1.954	practice
8677.969	2.0871	1.9478	practice
8694.073	2.0811	1.9485	practice
8711.395	2.0734	1.9624	practice
8727.721	2.0967	1.9741	practice
8745.136	2.1007	1.9805	practice
8761.055	2.108	1.9926	practice
8778.377	2.1148	1.9767	practice
8794.084	2.1394	2.0028	practice
8811.392	2.1687	2.0061	practice
8827.547	2.1797	2.0187	practice
8845.375	2.1821	2.0374	practice
8860.451	2.2115	2.0518	practice
8878.194	2.2245	2.0648	practice
8894.142	2.2309	2.0966	practice
8911.401	2.2325	2.1046	practice
8927.515	2.233	2.094	practice
8945.049	2.2254	2.1	practice
8961.065	2.222	2.1013	practice
8978.479	2.1981	2.0812	practice
8994.095	2.1801	2.0638	practice
9011.301	2.1773	2.0513	practice
9027.581	2.145	2.021	practice
9045.018	2.1321	2.0139	practice
9060.423	2.1129	1.9849	practice
9078.592	2.1012	1.9746	practice
9094.097	2.0842	1.9554	practice
9111.436	2.0855	1.9566	practice
9127.31	2.0684	1.9574	practice
9144.707	2.0599	1.9524	practice
9160.43	2.0506	1.9423	practice
9178.588	2.0405	1.9405	practice
9194.077	2.0356	1.9187	practice
9211.267	2.038	1.8954	practice
9227.453	2.0206	1.8874	practice
9244.913	1.9974	1.8816	practice
9260.426	1.9826	1.8657	practice
9278.314	1.9925	1.879	practice
9293.878	1.9915	1.8826	practice
9311.208	1.9892	1.8771	practice
9327.442	1.9952	1.8721	practice
9344.521	1.993	1.8717	practice
9360.432	1.9743	1.8774	practice
9377.965	1.9592	1.8846	practice
9393.743	1.9658	1.8761	practice
9411.474	1.9722	1.8649	practice
9427.383	1.9653	1.8624	practice
9444.755	1.9582	1.863	practice
9460.441	1.958	1.8591	practice
9477.901	1.9864	1.8668	practice
9493.737	1.9792	1.8544	practice
9511.32	1.954	1.8524	practice
9527.19	1.9579	1.8618	practice
9544.59	1.9514	1.8448	practice
9560.421	1.9447	1.8364	practice
9577.915	1.9538	1.8361	practice
9593.704	1.9504	1.8229	practice
9611.062	1.9438	1.8163	practice
9626.96	1.9424	1.816	practice
9644.594	1.9295	1.8216	practice
9660.309	1.9229	1.822	practice
9678.018	1.9327	1.815	practice
9693.678	1.9412	1.8045	practice
9711.371	1.9434	1.8183	practice
9727.051	1.9466	1.8237	practice
9744.079	1.9421	1.8157	practice
9760.422	1.929	1.8156	practice
9777.777	1.939	1.8077	practice
9793.672	1.9434	1.8049	practice
9811.165	1.9336	1.8139	practice
9827.078	1.9378	1.8211	practice
9844.138	1.9355	1.8077	practice
9860.313	1.9244	1.7974	practice
9877.681	1.9253	1.8075	practice
9893.689	1.9355	1.8104	practice
9911.193	1.933	1.8174	practice
9926.845	1.9235	1.8161	practice
9944.097	1.9198	1.8083	practice
9960.17	1.9252	1.7962	practice
9977.569	1.9224	1.7936	practice
9993.169	1.9195	1.8039	practice
10010.786	1.9171	1.8152	practice
10026.761	1.9095	1.8113	practice
10044.012	1.9147	1.8031	practice
10059.93	1.9202	1.8027	practice
10077.72	1.9163	1.795	practice
10093.192	1.9191	1.8066	practice
10110.519	1.9267	1.8051	practice
10126.716	1.9328	1.7999	practice
10144.089	1.9337	1.8197	practice
10160.161	1.9412	1.8192	practice
10177.415	1.9452	1.8035	practice
10193.408	1.941	1.8198	practice
10210.492	1.9532	1.8216	practice
10226.651	1.9749	1.8233	practice
10243.959	1.9759	1.821	practice
10259.008	1.9677	1.7912	practice
10274.895	-1	-1	practice
10291.273	-1	-1	practice
10308.346	-1	-1	practice
10324.747	-1	-1	practice
10342.217	-1	-1	practice
10358.39	-1	-1	practice
10375.281	-1	-1	practice
10392.246	1.8534	-1	practice
10409.635	1.8534	-1	practice
10426.326	2.0003	1.8962	practice
10443.802	1.9914	1.8837	practice
10459.81	2.0104	1.8867	practice
10477.386	2.0152	1.8927	practice
10493.109	2.0214	1.9113	practice
10510.467	2.0268	1.9055	practice
10526.44	2.0376	1.9008	practice
10543.79	2.0525	1.9166	practice
10559.721	2.0565	1.9387	practice
10576.927	2.0639	1.9254	practice
10592.739	2.0718	1.9194	practice
10610.25	2.0686	1.953	practice
10626.19	2.0896	1.976	practice
10643.951	2.1073	1.9839	practice
10659.506	2.1308	2.0024	practice
10677.214	2.1475	2.0075	practice
10693.041	2.166	2.0387	practice
10710.492	2.1766	2.0306	practice
10726.338	2.1796	2.0302	practice
10743.929	2.1609	2.0492	practice
10759.289	2.1661	2.0402	practice
10776.937	2.1603	2.0305	practice
10792.824	2.1374	2.0204	practice
10810.486	2.1373	2.0152	practice
10826.24	2.1248	1.9936	practice
10843.85	2.1257	1.9885	practice
10859.501	2.109	1.9829	practice
10876.848	2.103	1.9744	practice
10892.59	2.0965	1.9541	practice
10910.098	2.0786	1.959	practice
10925.513	2.0656	1.9588	practice
10942.894	2.0694	1.9372	practice
10958.946	2.0686	1.9388	practice
10976.407	2.0504	1.9152	practice
10992.28	2.0398	1.8945	practice
11009.672	2.0594	1.9052	practice
11025.623	2.0469	1.9004	practice
11042.945	2.0221	1.8924	practice
11058.907	2.0273	1.8889	practice
11076.338	2.0385	1.9	practice
11092.339	2.0355	1.9016	practice
11109.482	2.039	1.892	practice
11125.714	2.0333	1.8956	practice
11142.886	2.0259	1.8938	practice
11159.088	2.0127	1.886	practice
11176.34	2.0079	1.8894	practice
11192.507	2.0082	1.8799	practice
11209.664	2.0132	1.8785	practice
11225.891	2.002	1.8683	practice
11242.809	1.9864	1.8745	practice
11259.229	1.9952	1.8659	practice
11275.03	2.0051	1.8591	practice
11291.018	-1	-1	practice
11308.32	-1	2.9669	practice
11324.342	-1	2.9669	practice
11341.345	-1	-1	practice
11357.573	-1	-1	practice
11374.796	-1	-1	practice
11391.427	1.4152	-1	practice
11409.069	1.72	-1	practice
11425.614	2.0028	1.8629	practice
11442.899	1.976	1.8415	practice
11458.961	1.9852	1.8645	practice
11476.378	2.0117	1.8819	practice
11492.504	2.0064	1.8872	practice
11509.893	2.0255	1.9037	practice
11525.684	2.0451	1.8996	practice
11542.647	2.0325	1.8956	practice
11559.12	2.0502	1.9116	practice
11576.377	2.0605	1.9067	practice
11591.976	2.0729	1.9376	practice
11609.492	2.0773	1.9484	practice
11625.212	2.0979	1.9614	practice
11642.758	2.1109	1.9674	practice
11659.101	2.1364	1.9839	practice
11676.208	2.1571	1.996	practice
11692.169	2.179	2.0138	practice
11709.116	2.1888	2.0291	practice
11725.547	2.2043	2.0334	practice
11742.813	2.1995	2.0408	practice
11759.104	2.1944	2.0645	practice
11776.187	2.2022	2.0576	practice
11792.341	2.1955	2.0483	practice
11809.474	2.1935	2.0559	practice
11825.498	2.1882	2.0494	practice
11842.548	2.1828	2.0384	practice
11858.676	2.1705	2.037	practice
11876.053	2.1801	2.0394	practice
11891.812	2.1745	2.0336	practice
11909.44	2.1597	2.0245	practice
11925.31	2.1567	2.0116	practice
11942.428	2.1591	2.0172	practice
11958.801	2.1565	2.0176	practice
11976.156	2.1586	2.0142	practice
11991.702	2.1536	2.0123	practice
12009.168	2.1453	2.0076	practice
12025.293	2.1508	2.0037	practice
12042.621	2.1519	2.0037	practice
12058.478	2.1499	1.9968	practice
12075.988	2.142	2.0002	practice
12091.651	2.1313	2.0041	practice
12109.171	2.1351	1.9974	practice
12125.111	2.1436	2.0018	practice
12142.765	2.1481	2.0044	practice
12158.565	2.1417	2.0165	practice
12175.914	2.134	2.0049	practice
12191.577	2.1446	1.9932	practice
12208.87	2.1456	2.0128	practice
12224.834	2.1515	2.0042	practice
12242.83	2.1526	1.9909	practice
12258.57	2.1494	2.0043	practice
12276.114	2.1392	2.0198	practice
12291.48	2.1297	2.0171	practice
12309.903	2.1327	2.0068	practice
12329.856	2.1278	2.002	practice
12346.818	2.1189	1.9848	practice
12358.717	2.1177	1.9836	practice
12380.853	2.1294	2.0278	practice
12407.57	2.1244	2.0291	practice
12410.838	2.1225	2.0112	practice
12427.501	2.1359	2.0031	practice
12442.03	2.1466	1.9859	practice
12458.397	2.1504	1.989	practice
12475.427	2.1478	2.0151	practice
12501.028	2.1612	2.0418	practice
12509.118	2.1582	2.0531	practice
12512.389			practice
12513.82			
12515.996			
12517.12			
12518.238			
12519.35			
12520.482			
12521.607			
12522.737			
12523.85			
12524.972			
12526.082			
12527.198			
12528.315			
12529.425			
12530.557			
12531.691			
12532.82			
12533.934			
12535.053			
12536.177			
12537.305			
12538.426			
12539.551			
12540.677			
12541.809			
12542.918			
12544.049			
12545.182			
12546.309			
12547.441			
12548.565			
12549.684			
12550.811			
12551.938			
12553.085			
12554.197			
12555.32			
12556.454			
12557.579			
12558.698			
12559.82			
12560.945			
12562.095			
12563.218			
12564.343			
12565.452			
12566.58			
12567.697			
12568.822			
12569.936			
12571.046			
12572.175			
12573.317			
12574.438			
12575.558			
12576.684			
12577.801			
12578.92			
12580.038			
12581.161			
12582.273			
12583.48			
12584.624			
12585.761			
12586.888			
12588.008			
12589.123			
12590.243			
12591.371			
12592.501			
12593.636			
12594.76			
12595.889			
12597.021			
12598.142			
12599.27			
12600.393			
12601.523			
12602.635			
12603.762			
12604.881			
12605.995			
12607.103			
12608.225			
12609.352			
12610.47			
12611.589			
12612.699			
12613.83			
12614.942			
12616.054			
12617.223			
12618.355			
12619.477			
12620.606			
12621.741			
12622.867			
12623.995			
12625.118			
12626.248			
13113.175	-1	-1	
13141.163	-1	-1	
13180.377	-1	-1	
13222.106	-1	-1	
13239.867	-1	-1	
13247.171	-1	-1	
13253.944	2.106	1.9859	
13267.374	2.1006	1.989	
13283.032	2.1381	2.0293	
13300.446	2.1657	2.0407	
13316.478	2.1662	2.0377	
13333.662	2.1512	2.0335	
13349.921	2.1398	2.0294	
13367.344	2.1388	2.0329	
13383.129	2.1367	2.0405	
13400.755	2.1418	2.0421	
13416.38	2.1538	2.044	
13433.714	2.1508	2.0491	
13449.964	2.154	2.0528	
13467.027	2.1553	2.0459	
13482.984	2.1634	2.0552	
13500.197	2.1761	2.0563	
13516.467	2.1813	2.0694	
13533.601	2.1731	2.0796	
13549.713	2.1714	2.0705	
13567.011	2.1747	2.0647	
13582.917	2.1704	2.065	
13600.325	2.1806	2.067	
13616.096	2.1862	2.0744	
13633.542	2.1767	2.0595	
13649.399	2.1719	2.052	
13667.003	2.1847	2.0624	
13682.287	2.1857	2.0481	
13698.331			start_trial
13699.792	2.18	2.0492	
13715.998	2.1804	2.0536	
13733.38	2.1738	2.0455	
13749.363	2.1689	2.0366	
13766.797	2.1773	2.0404	
13782.276	2.1802	2.046	
13799.844	2.1704	2.0478	
13815.969	2.1683	2.0464	
13833.136	2.1834	2.0439	
13849.588	2.1795	2.0466	
13866.595	2.1692	2.0506	
13882.276	2.1845	2.0418	
13899.847	2.1843	2.0346	
13915.782	2.1824	2.0441	
13933.252	2.1836	2.0415	
13949.085	2.1807	2.0266	
13966.55	2.1797	2.0437	
13982.444	2.1673	2.0443	
14000.02	2.186	2.028	
14015.795	2.1945	2.0306	
14033.089	2.1781	2.0238	
14049.176	2.1761	2.0196	
14066.479	2.1802	2.031	
14082.004	2.1807	2.0325	
14099.592	2.1807	2.0313	
14115.816	2.1885	2.0456	
14132.739	2.0896	1.9408	
14147.329	1.8749	1.5965	
14163.987	-1	-1	
14180.406	-1	-1	
14197.631	-1	-1	
14213.982	-1	-1	
14231.473	-1	-1	
14247.328	-1	-1	
14265.545	1.9778	-1	
14282.128	2.1986	2.1096	
14299.476	2.302	2.1189	
14315.559	2.3061	2.1442	
14332.927	2.3034	2.1417	
14348.947	2.3158	2.1531	
14366.229	2.321	2.166	
14382.35	2.3139	2.1647	
14399.62	2.313	2.157	
14415.504	2.3138	2.1525	
14432.816	2.3161	2.1475	
14448.904	2.3329	2.1544	
14466.15	2.334	2.1564	
14481.835	2.3467	2.1599	
14499.65	2.3654	2.1637	
