ECG	events
0.0881958	
0.085907	
0.0834656	
0.080719	
0.0784302	
0.0759888	
0.0737	
0.071106	
0.068512	
0.0660706	
0.0636292	
0.0614929	
0.0590515	
0.0564575	
0.0541687	
0.0524902	
0.0512695	
0.0488281	
0.0465393	
0.0448608	
0.0437927	
0.0415039	
0.0395203	
0.0375366	
0.0349426	
0.0326538	
0.0297546	
0.0270081	
0.0254822	
0.0218201	
0.018158	
0.0143433	
0.010376	
0.00701904	
0.00335693	
0.000457764	
-0.00274658	
-0.0062561	
-0.00991821	
-0.0135803	
-0.0164795	
-0.0189209	
-0.0212097	
-0.0242615	
-0.0265503	
-0.0286865	
-0.0311279	
-0.0337219	
-0.0361633	
-0.0382996	
-0.0410461	
-0.0444031	
-0.0480652	
-0.0509644	
-0.0532532	
-0.0556946	
-0.058136	
-0.0617981	
-0.065155	
-0.0682068	
-0.070343	
-0.0721741	
-0.0732422	
-0.0753784	
-0.0776672	
-0.0802612	
-0.0828552	
-0.085144	
-0.0866699	
-0.0881958	
-0.0898743	
-0.0923157	
-0.0941467	
-0.0952148	
-0.0975037	
-0.0997925	
-0.102539	
-0.104065	
-0.105438	
-0.107422	
-0.108795	
-0.109863	
-0.111847	
-0.113525	
-0.115051	
-0.116272	
-0.117188	
-0.119171	
-0.121002	
-0.12207	
-0.124207	
-0.125885	
-0.126953	
-0.128632	
-0.129547	
-0.13092	
-0.131073	
-0.131531	
-0.132294	
-0.133362	
-0.13382	
-0.133972	
-0.134277	
-0.135803	
-0.136108	
-0.136414	
-0.136261	
-0.136414	
-0.136261	
-0.136261	
-0.136414	
-0.136414	
-0.136566	
-0.135956	
-0.136414	
-0.135803	
-0.136261	
-0.136414	
-0.136261	
-0.136108	
-0.136414	
-0.136414	
-0.136108	
-0.136261	
-0.135498	
-0.134583	
-0.13382	
-0.13382	
-0.133514	
-0.133972	
-0.132904	
-0.132141	
-0.131378	
-0.131378	
-0.131531	
-0.130463	
-0.129395	
-0.129089	
-0.128632	
-0.129242	
-0.128021	
-0.126648	
-0.126495	
-0.126648	
-0.126648	
-0.12619	
-0.126648	
-0.126343	
-0.126038	
-0.12619	
-0.126343	
-0.126343	
-0.126495	
-0.126038	
-0.126648	
-0.126648	
-0.12558	
-0.124512	
-0.124359	
-0.123901	
-0.124207	
-0.124054	
-0.123291	
-0.12146	
-0.121613	
-0.120697	
-0.119476	
-0.119019	
-0.118256	
-0.11673	
-0.116882	
-0.116577	
-0.115509	
-0.114746	
-0.114288	
-0.114441	
-0.113831	
-0.114136	
-0.114288	
-0.114746	
-0.114136	
-0.114136	
-0.113678	
-0.113373	
-0.112	
-0.111694	
-0.111847	
-0.111237	
-0.109711	
-0.109558	
-0.108337	
-0.107269	
-0.107117	
-0.106201	
-0.104828	
-0.104523	
-0.10376	
-0.104065	
-0.103455	
-0.102386	
-0.101929	
-0.102081	
-0.101318	
-0.0999451	
-0.0994873	
-0.0994873	
-0.0985718	
-0.0976563	
-0.0968933	
-0.0970459	
-0.0964355	
-0.0946045	
-0.0946045	
-0.093689	
-0.0923157	
-0.0918579	
-0.0915527	
-0.0897217	
-0.0895691	
-0.0895691	
-0.0897217	
-0.0889587	
-0.0875854	
-0.0868225	
-0.0865173	
-0.0852966	
-0.0837708	
-0.0817871	
-0.0802612	
-0.0791931	
-0.0769043	
-0.0746155	
-0.0730896	
-0.0717163	
-0.0700378	
-0.0680542	
-0.0666809	
-0.0656128	
-0.0653076	
-0.0645447	
-0.0630188	
-0.0630188	
-0.0630188	
-0.0627136	
-0.0628662	
-0.0628662	
-0.0628662	
-0.062561	
-0.0624084	
-0.0616455	
-0.0605774	
-0.0605774	
-0.0595093	
-0.0575256	
-0.0559998	
-0.0547791	
-0.0532532	
-0.0523376	
-0.0511169	
-0.0497437	
-0.0480652	
-0.0480652	
-0.0479126	
-0.0480652	
-0.0480652	
-0.0479126	
-0.04776	
-0.0480652	
-0.0482178	
-0.0482178	
-0.0480652	
-0.0482178	
-0.0482178	
-0.0479126	
-0.0489807	
-0.0505066	
-0.0506592	
-0.0505066	
-0.0498962	
-0.0485229	
-0.0480652	
-0.0482178	
-0.0480652	
-0.0469971	
-0.045929	
-0.0448608	
-0.043335	
-0.0434875	
-0.0422668	
-0.0411987	
-0.039978	
-0.0389099	
-0.0382996	
-0.0384521	
-0.038147	
-0.0384521	
-0.0384521	
-0.0379944	
-0.0372314	
-0.0363159	
-0.0360107	
-0.035553	
-0.0357056	
-0.0358582	
-0.035553	
-0.0349426	
-0.0337219	
-0.0334167	
-0.0335693	
-0.0335693	
-0.0326538	
-0.0315857	
-0.0311279	
-0.0311279	
-0.0309753	
-0.0302124	
-0.0289917	
-0.0288391	
-0.0283813	
-0.027771	
-0.0265503	
-0.0259399	
-0.0260925	
-0.025177	
-0.0239563	
-0.0231934	
-0.0231934	
-0.0236511	
-0.0233459	
-0.0236511	
-0.0222778	
-0.0216675	
-0.0212097	
-0.0210571	
-0.0213623	
-0.0215149	
-0.0212097	
-0.0213623	
-0.0201416	
-0.0190735	
-0.0186157	
-0.0184631	
-0.0187683	
-0.0190735	
-0.0187683	
-0.0184631	
-0.0177002	
-0.0167847	
-0.0160217	
-0.0158691	
-0.0164795	
-0.0160217	
-0.0166321	
-0.0161743	
-0.0163269	
-0.0152588	
-0.0141907	
-0.0141907	
-0.0137329	
-0.0137329	
-0.0131226	
-0.0120544	
-0.0114441	
-0.0112915	
-0.0111389	
-0.0112915	
-0.0114441	
-0.0109863	
-0.0115967	
-0.0114441	
-0.0117493	
-0.0109863	
-0.0109863	
-0.0125122	
-0.0132751	
-0.0137329	
-0.0138855	
-0.0137329	
-0.0140381	
-0.0131226	
-0.0120544	
-0.0109863	
-0.0108337	
-0.0108337	
-0.0112915	
-0.0115967	
-0.0114441	
-0.0114441	
-0.0106812	
-0.00946045	
-0.0088501	
-0.0088501	
-0.00854492	
-0.00869751	
-0.0088501	
-0.00854492	
-0.00900269	
-0.00869751	
-0.00839233	
-0.00869751	
-0.00976563	
-0.010376	
-0.0109863	
-0.0111389	
-0.0115967	
-0.0112915	
-0.0119019	
-0.0135803	
-0.0135803	
-0.0137329	
-0.0138855	
-0.0143433	
-0.015564	
-0.0161743	
-0.0160217	
-0.0167847	
-0.0183105	
-0.0186157	
-0.0192261	
-0.0209045	
-0.0212097	
-0.0212097	
-0.0212097	
-0.020752	
-0.0216675	
-0.0228882	
-0.0236511	
-0.0234985	
-0.0233459	
-0.0241089	
-0.0233459	
-0.0231934	
-0.0234985	
-0.0227356	
-0.0216675	
-0.0213623	
-0.020752	
-0.0189209	
-0.0177002	
-0.0166321	
-0.0158691	
-0.015564	
-0.0141907	
-0.0138855	
-0.0131226	
-0.0115967	
-0.0112915	
-0.0112915	
-0.0111389	
-0.0111389	
-0.0108337	
-0.0120544	
-0.0134277	
-0.0144958	
-0.0158691	
-0.0160217	
-0.0169373	
-0.018158	
-0.0183105	
-0.0198364	
-0.020752	
-0.0212097	
-0.0209045	
-0.0221252	
-0.0231934	
-0.0233459	
-0.0236511	
-0.0236511	
-0.022583	
-0.0213623	
-0.0210571	
-0.0210571	
-0.0212097	
-0.0202942	
-0.0192261	
-0.0186157	
-0.0186157	
-0.0186157	
-0.0183105	
-0.0189209	
-0.0184631	
-0.0184631	
-0.0186157	
-0.0187683	
-0.0187683	
-0.0184631	
-0.0186157	
-0.0187683	
-0.0189209	
-0.0186157	
-0.0187683	
-0.0187683	
-0.0184631	
-0.0184631	
-0.0184631	
-0.0187683	
-0.0187683	
-0.0186157	
-0.018158	
-0.0187683	
-0.0186157	
-0.0189209	
-0.0180054	
-0.0167847	
-0.0160217	
-0.0166321	
-0.0163269	
-0.0161743	
-0.0160217	
-0.0163269	
-0.0154114	
-0.0141907	
-0.0138855	
-0.0137329	
-0.0138855	
-0.0135803	
-0.0137329	
-0.0134277	
-0.0137329	
-0.0137329	
-0.0137329	
-0.0138855	
-0.0135803	
-0.0138855	
-0.0135803	
-0.0140381	
-0.0140381	
-0.0140381	
-0.0144958	
-0.0160217	
-0.0160217	
-0.0160217	
-0.0163269	
-0.0167847	
-0.0183105	
-0.0186157	
-0.0187683	
-0.0187683	
-0.0189209	
-0.0205994	
-0.0212097	
-0.0210571	
-0.0212097	
-0.0210571	
-0.0209045	
-0.0210571	
-0.0212097	
-0.0213623	
-0.0210571	
-0.0210571	
-0.0202942	
-0.0190735	
-0.0187683	
-0.0184631	
-0.0186157	
-0.0187683	
-0.0186157	
-0.018158	
-0.0187683	
-0.0187683	
-0.0178528	
-0.0164795	
-0.0161743	
-0.0160217	
-0.0161743	
-0.0163269	
-0.0160217	
-0.0161743	
-0.0160217	
-0.015564	
-0.0143433	
-0.0134277	
-0.0134277	
-0.0137329	
-0.0135803	
-0.0128174	
-0.0120544	
-0.0119019	
-0.0112915	
-0.010376	
-0.00930786	
-0.0088501	
-0.00900269	
-0.00869751	
-0.00854492	
-0.00854492	
-0.00854492	
-0.00869751	
-0.00869751	
-0.0088501	
-0.00900269	
-0.0088501	
-0.00900269	
-0.00961304	
-0.0109863	
-0.0112915	
-0.0125122	
-0.0132751	
-0.0132751	
-0.0138855	
-0.0146484	
-0.0157166	
-0.0161743	
-0.0163269	
-0.0160217	
-0.0166321	
-0.0163269	
-0.0163269	
-0.0163269	
-0.0158691	
-0.0163269	
-0.0163269	
-0.0163269	
-0.0164795	
-0.0163269	
-0.0160217	
-0.015564	
-0.0161743	
-0.0151062	
-0.0141907	
-0.0140381	
-0.0138855	
-0.0138855	
-0.0134277	
-0.0135803	
-0.0137329	
-0.0134277	
-0.0138855	
-0.0137329	
-0.0137329	
-0.0137329	
-0.0138855	
-0.0137329	
-0.0138855	
-0.01297	
-0.0120544	
-0.0112915	
-0.0111389	
-0.010376	
-0.00961304	
-0.0088501	
-0.00823975	
-0.00686646	
-0.00640869	
-0.00640869	
-0.00656128	
-0.00640869	
-0.00534058	
-0.00411987	
-0.00396729	
-0.00350952	
-0.0038147	
-0.00518799	
-0.00610352	
-0.00656128	
-0.00656128	
-0.00640869	
-0.00640869	
-0.00640869	
-0.00640869	
-0.00640869	
-0.00610352	
-0.00549316	
-0.00396729	
-0.00396729	
-0.00396729	
-0.00396729	
-0.00411987	
-0.00396729	
-0.00305176	
-0.00152588	
-0.00137329	
-0.00137329	
-0.00167847	
-0.000915527	
0.000152588	
0.000915527	
0.000610352	
0.000762939	
0.000915527	
0.000762939	
0.000915527	
0.000305176	
-0.00137329	
-0.00198364	
-0.00183105	
-0.00213623	
-0.00366211	
-0.00396729	
-0.0038147	
-0.0038147	
-0.0038147	
-0.00396729	
-0.00396729	
-0.00411987	
-0.00366211	
-0.00366211	
-0.00411987	
-0.00320435	
-0.00198364	
-0.00167847	
-0.00167847	
-0.000762939	
0.000610352	
0.000915527	
0.000915527	
0.000915527	
0.00167847	
0.00305176	
0.00320435	
0.00335693	
0.00335693	
0.00259399	
0.00106812	
0.00106812	
0.0012207	
0.000762939	
0.000915527	
0.000915527	
0.00106812	
0	
-0.00106812	
-0.00137329	
-0.00137329	
-0.00183105	
-0.00167847	
-0.00137329	
-0.00152588	
-0.000915527	
0.000457764	
0.000915527	
0.00152588	
0.00289917	
0.00442505	
0.00549316	
0.00610352	
0.00671387	
0.00808716	
0.00823975	
0.00839233	
0.00900269	
0.0102234	
0.0105286	
0.0106812	
0.0114441	
0.0128174	
0.0132751	
0.0132751	
0.0134277	
0.0138855	
0.0152588	
0.0154114	
0.0158691	
0.0158691	
0.017395	
0.0178528	
0.0186157	
0.0201416	
0.019989	
0.0210571	
0.0233459	
0.025177	
0.0262451	
0.0285339	
0.0306702	
0.0328064	
0.035553	
0.0376892	
0.0401306	
0.042572	
0.0448608	
0.0469971	
0.0491333	
0.0500488	
0.0523376	
0.0544739	
0.0569153	
0.0590515	
0.059967	
0.062561	
0.0646973	
0.0663757	
0.0675964	
0.068512	
0.0698853	
0.071106	
0.0714111	
0.0723267	
0.0733948	
0.0741577	
0.0737	
0.0741577	
0.0738525	
0.0733948	
0.0720215	
0.071106	
0.0694275	
0.0675964	
0.0671387	
0.0663757	
0.0637817	
0.0611877	
0.0587463	
0.0567627	
0.0538635	
0.0515747	
0.0488281	
0.0466919	
0.0440979	
0.0418091	
0.0396729	
0.037384	
0.0349426	
0.032196	
0.0308228	
0.0292969	
0.0279236	
0.0282288	
0.0276184	
0.027771	
0.0276184	
0.0280762	
0.0283813	
0.0308228	
0.0323486	
0.0332642	
0.0357056	
0.0379944	
0.0401306	
0.0424194	
0.0448608	
0.0473022	
0.0495911	
0.0523376	
0.0537109	
0.0553894	
0.0572205	
0.0593567	
0.0611877	
0.062561	
0.0637817	
0.0648499	
0.0663757	
0.0666809	
0.0668335	
0.0665283	
0.0669861	
0.0668335	
0.0666809	
0.065918	
0.0646973	
0.0642395	
0.0631714	
0.0622559	
0.0613403	
0.0588989	
0.057373	
0.0572205	
0.0556946	
0.0550842	
0.0544739	
0.0544739	
0.0544739	
0.0540161	
0.0540161	
0.0543213	
0.0540161	
0.0540161	
0.0541687	
0.0540161	
0.0540161	
0.0532532	
0.0523376	
0.0517273	
0.0518799	
0.0508118	
0.0497437	
0.0482178	
0.0465393	
0.0442505	
0.0419617	
0.0396729	
0.037384	
0.0350952	
0.0314331	
0.0276184	
0.0247192	
0.0222778	
0.0192261	
0.0157166	
0.0128174	
0.0100708	
0.00762939	
0.00549316	
0.00274658	
0.000457764	
-0.00198364	
-0.00305176	
-0.00457764	
-0.00686646	
-0.00854492	
-0.00946045	
-0.0115967	
-0.0132751	
-0.014801	
-0.0166321	
-0.0180054	
-0.0192261	
-0.020752	
-0.0218201	
-0.0228882	
-0.0244141	
-0.0254822	
-0.0260925	
-0.0268555	
-0.0283813	
-0.0285339	
-0.0285339	
-0.0294495	
-0.0306702	
-0.0308228	
-0.0311279	
-0.0308228	
-0.0309753	
-0.0311279	
-0.0311279	
-0.0308228	
-0.0309753	
-0.0309753	
-0.0309753	
-0.0306702	
-0.0305176	
-0.0308228	
-0.0308228	
-0.0306702	
-0.0311279	
-0.0309753	
-0.0308228	
-0.0309753	
-0.0311279	
-0.0309753	
-0.0311279	
-0.0309753	
-0.0314331	
-0.0308228	
-0.0309753	
-0.0308228	
-0.0308228	
-0.0306702	
-0.0309753	
-0.0309753	
-0.0311279	
-0.0314331	
-0.0331116	
-0.0332642	
-0.032959	
-0.0332642	
-0.0337219	
-0.0332642	
-0.0338745	
-0.0354004	
-0.0358582	
-0.0358582	
-0.0367737	
-0.0378418	
-0.0384521	
-0.038147	
-0.0387573	
-0.0379944	
-0.038147	
-0.0386047	
-0.0379944	
-0.0382996	
-0.037384	
-0.0361633	
-0.0357056	
-0.0360107	
-0.0360107	
-0.0357056	
-0.0358582	
-0.0354004	
-0.03479	
-0.0334167	
-0.0334167	
-0.0334167	
-0.0332642	
-0.0332642	
-0.0332642	
-0.0335693	
-0.0326538	
-0.0314331	
-0.0311279	
-0.0309753	
-0.0308228	
-0.0300598	
-0.0288391	
-0.0286865	
-0.0274658	
-0.0265503	
-0.0263977	
-0.0253296	
-0.0236511	
-0.0234985	
-0.0233459	
-0.0222778	
-0.0215149	
-0.0210571	
-0.0202942	
-0.0189209	
-0.0178528	
-0.0167847	
-0.0166321	
-0.0164795	
-0.0157166	
-0.0140381	
-0.0140381	
-0.0135803	
-0.0138855	
-0.0137329	
-0.0134277	
-0.0128174	
-0.0119019	
-0.0114441	
-0.0114441	
-0.0114441	
-0.0114441	
-0.0112915	
-0.012207	
-0.0131226	
-0.0137329	
-0.0146484	
-0.0157166	
-0.0170898	
-0.0183105	
-0.0186157	
-0.0193787	
-0.0205994	
-0.0216675	
-0.0233459	
-0.0247192	
-0.0254822	
-0.0260925	
-0.0259399	
-0.0260925	
-0.0260925	
-0.0259399	
-0.0259399	
-0.025177	
-0.0239563	
-0.0224304	
-0.020752	
-0.0190735	
-0.0180054	
-0.0157166	
-0.0135803	
-0.010376	
-0.00564575	
-0.00335693	
-0.000457764	
0.0012207	
0.00350952	
0.00595093	
0.00808716	
0.0109863	
0.0132751	
0.0167847	
0.0202942	
0.0239563	
0.0285339	
0.0331116	
0.0382996	
0.0440979	
0.0511169	
0.0613403	
0.0732422	
0.0863647	
0.101471	
0.119019	
0.138855	
0.16098	
0.18692	
0.215302	
0.246277	
0.280304	
0.317841	
0.356903	
0.400085	
0.446014	
0.492706	
0.541687	
0.592194	
0.645142	
0.699005	
0.753479	
0.809326	
0.866089	
0.921783	
0.976868	
1.0318	
1.08612	
1.13998	
1.19217	
1.24268	
1.29013	
1.33652	
1.37955	
1.41861	
1.45386	
1.48529	
1.51215	
1.53458	
1.55136	
1.56311	
1.57074	
1.5744	
1.57333	
1.5683	
1.55838	
1.54526	
1.52954	
1.51047	
1.48712	
1.45905	
1.42746	
1.39175	
1.35193	
1.30814	
1.26144	
1.21078	
1.15692	
1.10092	
1.04126	
0.980835	
0.918884	
0.855408	
0.791016	
0.725098	
0.658417	
0.59082	
0.523376	
0.456085	
0.389709	
0.323334	
0.257263	
0.192566	
0.130615	
0.071106	
0.0151062	
-0.0390625	
-0.090332	
-0.13855	
-0.183411	
-0.224609	
-0.263367	
-0.300293	
-0.333405	
-0.362854	
-0.389252	
-0.413361	
-0.435028	
-0.454559	
-0.471191	
-0.485382	
-0.497437	
-0.506897	
-0.513916	
-0.519104	
-0.523376	
-0.526123	
-0.527802	
-0.527496	
-0.525208	
-0.522308	
-0.517578	
-0.513153	
-0.507813	
-0.502167	
-0.4953	
-0.487823	
-0.481262	
-0.475616	
-0.468597	
-0.460968	
-0.453644	
-0.446167	
-0.437775	
-0.42984	
-0.421906	
-0.414124	
-0.407104	
-0.39978	
-0.392303	
-0.384979	
-0.37796	
-0.370331	
-0.363617	
-0.357971	
-0.351257	
-0.346527	
-0.340576	
-0.334015	
-0.328979	
-0.324707	
-0.321045	
-0.316772	
-0.312805	
-0.309143	
-0.305481	
-0.301514	
-0.298157	
-0.295105	
-0.292358	
-0.290222	
-0.287628	
-0.285492	
-0.283051	
-0.280304	
-0.278015	
-0.275574	
-0.273895	
-0.272675	
-0.270691	
-0.269012	
-0.267639	
-0.266571	
-0.26535	
-0.263672	
-0.262756	
-0.260925	
-0.259247	
-0.257568	
-0.2565	
-0.255585	
-0.254211	
-0.252991	
-0.25116	
-0.249023	
-0.247955	
-0.246429	
-0.245667	
-0.24353	
-0.242157	
-0.240784	
-0.238647	
-0.236816	
-0.235596	
-0.23468	
-0.233307	
-0.232086	
-0.230865	
-0.22995	
-0.228424	
-0.226898	
-0.227203	
-0.22644	
-0.224609	
-0.224457	
-0.224457	
-0.223389	
-0.222778	
-0.222015	
-0.222015	
-0.221405	
-0.22049	
-0.219574	
-0.218658	
-0.21759	
-0.216064	
-0.214844	
-0.213928	
-0.211792	
-0.210419	
-0.209045	
-0.206757	
-0.205078	
-0.203705	
-0.202026	
-0.2005	
-0.19989	
-0.199127	
-0.197449	
-0.197601	
-0.196838	
-0.19577	
-0.19516	
-0.19516	
-0.194092	
-0.193176	
-0.192719	
-0.191803	
-0.19043	
-0.189056	
-0.187073	
-0.185547	
-0.184784	
-0.18219	
-0.180969	
-0.179749	
-0.17746	
-0.174866	
-0.173492	
-0.172119	
-0.16983	
-0.168304	
-0.167236	
-0.166016	
-0.164795	
-0.163574	
-0.162354	
-0.160828	
-0.160675	
-0.159912	
-0.158691	
-0.158386	
-0.158539	
-0.157471	
-0.156097	
-0.15564	
-0.155792	
-0.15564	
-0.155945	
-0.155792	
-0.155945	
-0.15564	
-0.155792	
-0.15564	
-0.15564	
-0.15564	
-0.155945	
-0.155334	
-0.154266	
-0.153656	
-0.153503	
-0.152588	
-0.151062	
-0.150452	
-0.148773	
-0.147095	
-0.146637	
-0.145111	
-0.143127	
-0.141449	
-0.140381	
-0.138702	
-0.138245	
-0.136719	
-0.136108	
-0.135345	
-0.134125	
-0.132751	
-0.131836	
-0.131378	
-0.130463	
-0.129242	
-0.129242	
-0.129242	
-0.128174	
-0.126801	
-0.126038	
-0.126343	
-0.12558	
-0.124207	
-0.124359	
-0.123901	
-0.122833	
-0.121918	
-0.121765	
-0.120544	
-0.119019	
-0.119171	
-0.119019	
-0.118561	
-0.117188	
-0.116882	
-0.115662	
-0.114746	
-0.113983	
-0.113373	
-0.111847	
-0.110931	
-0.109558	
-0.108948	
-0.107422	
-0.106049	
-0.104828	
-0.103912	
-0.102539	
-0.101013	
-0.0997925	
-0.0987244	
-0.0975037	
-0.0967407	
-0.096283	
-0.0949097	
-0.0944519	
-0.0938416	
-0.0926208	
-0.0924683	
-0.0912476	
-0.0901794	
-0.0894165	
-0.0889587	
-0.0875854	
-0.0869751	
-0.0863647	
-0.085144	
-0.085144	
-0.0837708	
-0.08255	
-0.0819397	
-0.0816345	
-0.0801086	
-0.0798035	
-0.0798035	
-0.0788879	
-0.0776672	
-0.0779724	
-0.0775146	
-0.0770569	
-0.0765991	
-0.0752258	
-0.0750732	
-0.0750732	
-0.0752258	
-0.0750732	
-0.0747681	
-0.0743103	
-0.072937	
-0.0724792	
-0.0727844	
-0.0717163	
-0.0701904	
-0.070343	
-0.0697327	
-0.0683594	
-0.0668335	
-0.0654602	
-0.0643921	
-0.0631714	
-0.0628662	
-0.0622559	
-0.0608826	
-0.0596619	
-0.0582886	
-0.0572205	
-0.0558472	
-0.055542	
-0.0550842	
-0.0534058	
-0.052948	
-0.0523376	
-0.0511169	
-0.0502014	
-0.0497437	
-0.0483704	
-0.0476074	
-0.0462341	
-0.0448608	
-0.0434875	
-0.0431824	
-0.0421143	
-0.0411987	
-0.040741	
-0.040741	
-0.0408936	
-0.039978	
-0.0387573	
-0.0382996	
-0.0382996	
-0.0372314	
-0.0361633	
-0.035553	
-0.0346375	
-0.0337219	
-0.0334167	
-0.0323486	
-0.0308228	
-0.0311279	
-0.0300598	
-0.0288391	
-0.0285339	
-0.0274658	
-0.0267029	
-0.0256348	
-0.0238037	
-0.0236511	
-0.0227356	
-0.0219727	
-0.0202942	
-0.0186157	
-0.018158	
-0.0166321	
-0.015564	
-0.0143433	
-0.0126648	
-0.0108337	
-0.00915527	
-0.00823975	
-0.00595093	
-0.00335693	
-0.00213623	
-0.000610352	
0.0012207	
0.00289917	
0.0038147	
0.00595093	
0.00762939	
0.00854492	
0.0102234	
0.0105286	
0.0115967	
0.0128174	
0.0128174	
0.01297	
0.0138855	
0.0151062	
0.0152588	
0.0152588	
0.0157166	
0.0163269	
0.0177002	
0.0180054	
0.0187683	
0.0202942	
0.0202942	
0.0209045	
0.0224304	
0.0233459	
0.0248718	
0.0265503	
0.0276184	
0.0285339	
0.0305176	
0.0320435	
0.0335693	
0.035553	
0.0379944	
0.0395203	
0.0404358	
0.0415039	
0.0428772	
0.0447083	
0.0463867	
0.0480652	
0.0486755	
0.050354	
0.0520325	
0.0538635	
0.055542	
0.0572205	
0.0590515	
0.0602722	
0.0617981	
0.0636292	
0.0650024	
0.0662231	
0.0671387	
0.0695801	
0.0709534	
0.0720215	
0.0735474	
0.0740051	
0.0744629	
0.0762939	
0.0770569	
0.0784302	
0.0790405	
0.0796509	
0.0808716	
0.0820923	
0.0837708	
0.0839233	
0.0846863	
0.0860596	
0.0866699	
0.088501	
0.0894165	
0.0906372	
0.091095	
0.0923157	
0.0932312	
0.0941467	
0.0956726	
0.0967407	
0.0976563	
0.0991821	
0.101471	
0.102844	
0.104218	
0.105743	
0.106201	
0.107727	
0.108948	
0.110321	
0.110931	
0.111237	
0.112305	
0.113831	
0.114899	
0.115814	
0.115662	
0.115204	
0.115509	
0.115814	
0.116425	
0.117493	
0.11795	
0.11795	
0.117645	
0.117798	
0.118256	
0.117798	
0.117645	
0.117798	
0.118103	
0.11795	
0.11795	
0.118408	
0.118103	
0.118103	
0.117798	
0.11795	
0.118866	
0.119934	
0.120392	
0.120392	
0.120239	
0.120239	
0.121002	
0.122833	
0.122681	
0.122986	
0.122833	
0.122986	
0.122986	
0.123138	
0.122986	
0.122986	
0.122833	
0.122833	
0.122986	
0.122681	
0.122833	
0.122223	
0.120697	
0.120392	
0.120239	
0.119781	
0.118256	
0.11734	
0.115814	
0.114746	
0.112762	
0.111237	
0.109863	
0.10788	
0.105286	
0.102844	
0.100403	
0.0979614	
0.0953674	
0.0935364	
0.091095	
0.0883484	
0.0856018	
0.083313	
0.080719	
0.0784302	
0.0761414	
0.0733948	
0.0715637	
0.067749	
0.0642395	
0.0614929	
0.0587463	
0.0558472	
0.0518799	
0.0492859	
0.0466919	
0.0430298	
0.0398254	
0.0375366	
0.0349426	
0.0318909	
0.0289917	
0.0254822	
0.0224304	
0.019989	
0.0175476	
0.0140381	
0.0105286	
0.00793457	
0.00427246	
0.000915527	
-0.00198364	
-0.00549316	
-0.0088501	
-0.012207	
-0.0160217	
-0.0195313	
-0.0236511	
-0.0259399	
-0.0296021	
-0.0335693	
-0.0360107	
-0.0395203	
-0.043335	
-0.045929	
-0.0498962	
-0.0531006	
-0.0559998	
-0.0593567	
-0.0628662	
-0.0654602	
-0.0683594	
-0.0724792	
-0.075531	
-0.0785828	
-0.0820923	
-0.0848389	
-0.088501	
-0.0921631	
-0.0952148	
-0.0975037	
-0.0999451	
-0.102234	
-0.104065	
-0.105133	
-0.107269	
-0.109711	
-0.112152	
-0.113831	
-0.115204	
-0.117035	
-0.119324	
-0.121613	
-0.124359	
-0.126953	
-0.128326	
-0.1297	
-0.131683	
-0.13443	
-0.136414	
-0.13916	
-0.141296	
-0.143433	
-0.144043	
-0.146637	
-0.148926	
-0.150757	
-0.151825	
-0.153656	
-0.155334	
-0.156555	
-0.157623	
-0.159302	
-0.160675	
-0.161896	
-0.162659	
-0.162964	
-0.163116	
-0.163422	
-0.163116	
-0.163422	
-0.162964	
-0.163269	
-0.163116	
-0.163116	
-0.163269	
-0.162201	
-0.160675	
-0.160675	
-0.160522	
-0.16098	
-0.16098	
-0.159912	
-0.158234	
-0.158234	
-0.158234	
-0.158539	
-0.158997	
-0.160217	
-0.160522	
-0.160828	
-0.160675	
-0.160675	
-0.160675	
-0.160675	
-0.160522	
-0.160828	
-0.160522	
-0.160675	
-0.16098	
-0.160522	
-0.16037	
-0.160675	
-0.160675	
-0.160675	
-0.160522	
-0.160675	
-0.160828	
-0.160522	
-0.160217	
-0.160675	
-0.160522	
-0.160675	
-0.16098	
-0.160828	
-0.160675	
-0.160675	
-0.16037	
-0.158539	
-0.157928	
-0.157471	
-0.15625	
-0.155792	
-0.155029	
-0.153809	
-0.153351	
-0.153503	
-0.15274	
-0.151367	
-0.151367	
-0.151215	
-0.150909	
-0.149994	
-0.149231	
-0.148773	
-0.148621	
-0.147858	
-0.146484	
-0.145874	
-0.145416	
-0.14389	
-0.143585	
-0.142517	
-0.141296	
-0.139923	
-0.139008	
-0.138092	
-0.136414	
-0.136414	
-0.135345	
-0.134583	
-0.133667	
-0.133209	
-0.131683	
-0.131531	
-0.130615	
-0.129242	
-0.128174	
-0.126953	
-0.12619	
-0.126495	
-0.12558	
-0.124664	
-0.124207	
-0.122986	
-0.121765	
-0.120697	
-0.119476	
-0.119324	
-0.118408	
-0.116882	
-0.115967	
-0.114441	
-0.11322	
-0.111847	
-0.111694	
-0.111084	
-0.109863	
-0.109253	
-0.109558	
-0.109253	
-0.10849	
-0.107574	
-0.106659	
-0.106964	
-0.106812	
-0.106812	
-0.106812	
-0.106812	
-0.105743	
-0.104828	
-0.10437	
-0.104523	
-0.10437	
-0.103607	
-0.102234	
-0.101776	
-0.101929	
-0.101013	
-0.100098	
-0.0993347	
-0.0985718	
-0.0976563	
-0.0968933	
-0.096283	
-0.0950623	
-0.0946045	
-0.0933838	
-0.0920105	
-0.0920105	
-0.0920105	
-0.0912476	
-0.090332	
-0.0888062	
-0.087738	
-0.0872803	
-0.0862122	
